PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,b,1977,19,0.00131,0.00131,0.5,97588,128,97524,5455996,55.91
USA,b,1977,20,0.00132,0.00132,0.5,97460,128,97396,5358472,54.98
USA,b,1977,21,0.00132,0.00132,0.5,97332,129,97267,5261076,54.05
USA,b,1977,22,0.00133,0.00133,0.5,97203,130,97138,5163809,53.12
USA,b,1977,23,0.00127,0.00127,0.5,97074,123,97012,5066670,52.19
USA,b,1977,24,0.00129,0.00129,0.5,96950,125,96888,4969658,51.26
USA,b,1977,25,0.00126,0.00126,0.5,96825,122,96764,4872771,50.33
USA,b,1977,26,0.00128,0.00128,0.5,96703,124,96641,4776007,49.39
USA,b,1977,27,0.00125,0.00125,0.5,96579,121,96519,4679366,48.45
USA,b,1977,28,0.00126,0.00126,0.5,96458,122,96397,4582847,47.51
USA,b,1977,29,0.00131,0.00131,0.5,96336,126,96273,4486450,46.57
USA,b,1977,30,0.00132,0.00132,0.5,96210,127,96147,4390177,45.63
USA,b,1977,31,0.00125,0.00124,0.5,96083,120,96024,4294030,44.69
USA,b,1977,32,0.00144,0.00144,0.5,95964,138,95895,4198007,43.75
USA,b,1977,33,0.00142,0.00142,0.5,95826,136,95758,4102112,42.81
USA,b,1977,34,0.00159,0.00159,0.5,95690,152,95614,4006354,41.87
USA,b,1977,35,0.00166,0.00166,0.5,95538,158,95459,3910740,40.93
USA,b,1977,36,0.00182,0.00182,0.5,95380,173,95293,3815281,40.00
USA,b,1977,37,0.00192,0.00192,0.5,95207,183,95115,3719988,39.07
USA,b,1977,38,0.00210,0.00209,0.5,95024,199,94924,3624872,38.15
USA,b,1977,39,0.00226,0.00226,0.5,94825,214,94718,3529948,37.23
USA,b,1977,40,0.00242,0.00241,0.5,94610,228,94496,3435230,36.31
USA,b,1977,41,0.00276,0.00276,0.5,94382,260,94252,3340734,35.40
USA,b,1977,42,0.00308,0.00308,0.5,94122,290,93977,3246482,34.49
USA,b,1977,43,0.00335,0.00334,0.5,93832,314,93675,3152505,33.60
USA,b,1977,44,0.00361,0.00360,0.5,93519,337,93350,3058830,32.71
USA,b,1977,45,0.00398,0.00397,0.5,93182,370,92996,2965480,31.82
USA,b,1977,46,0.00429,0.00429,0.5,92811,398,92612,2872483,30.95
USA,b,1977,47,0.00468,0.00467,0.5,92414,432,92198,2779871,30.08
USA,b,1977,48,0.00519,0.00518,0.5,91982,476,91744,2687673,29.22
USA,b,1977,49,0.00591,0.00589,0.5,91505,539,91236,2595929,28.37
USA,b,1977,50,0.00637,0.00634,0.5,90967,577,90678,2504693,27.53
USA,b,1977,51,0.00686,0.00684,0.5,90389,618,90080,2414015,26.71
USA,b,1977,52,0.00762,0.00759,0.5,89771,681,89431,2323935,25.89
USA,b,1977,53,0.00819,0.00815,0.5,89090,727,88727,2234504,25.08
USA,b,1977,54,0.00869,0.00865,0.5,88363,765,87981,2145778,24.28
USA,b,1977,55,0.00975,0.00970,0.5,87599,850,87174,2057797,23.49
USA,b,1977,56,0.01043,0.01038,0.5,86749,900,86299,1970623,22.72
USA,b,1977,57,0.01143,0.01136,0.5,85849,976,85361,1884324,21.95
USA,b,1977,58,0.01210,0.01203,0.5,84873,1021,84363,1798963,21.20
USA,b,1977,59,0.01350,0.01341,0.5,83852,1124,83290,1714600,20.45
USA,b,1977,60,0.01452,0.01442,0.5,82728,1193,82132,1631309,19.72
USA,b,1977,61,0.01567,0.01554,0.5,81535,1267,80902,1549178,19.00
USA,b,1977,62,0.01753,0.01737,0.5,80268,1395,79571,1468276,18.29
USA,b,1977,63,0.01886,0.01868,0.5,78873,1473,78137,1388705,17.61
USA,b,1977,64,0.02019,0.01998,0.5,77400,1547,76627,1310569,16.93
USA,b,1977,65,0.02177,0.02153,0.5,75853,1633,75036,1233942,16.27
USA,b,1977,66,0.02321,0.02295,0.5,74220,1703,73368,1158906,15.61
USA,b,1977,67,0.02522,0.02490,0.5,72517,1806,71614,1085538,14.97
USA,b,1977,68,0.02694,0.02659,0.5,70711,1880,69771,1013924,14.34
USA,b,1977,69,0.02993,0.02949,0.5,68831,2030,67816,944153,13.72
USA,b,1977,70,0.03203,0.03152,0.5,66801,2106,65748,876337,13.12
USA,b,1977,71,0.03435,0.03377,0.5,64695,2185,63603,810589,12.53
USA,b,1977,72,0.03711,0.03644,0.5,62510,2278,61372,746986,11.95
USA,b,1977,73,0.04053,0.03972,0.5,60233,2393,59036,685615,11.38
USA,b,1977,74,0.04371,0.04278,0.5,57840,2474,56603,626578,10.83
USA,b,1977,75,0.04712,0.04603,0.5,55366,2549,54091,569975,10.29
USA,b,1977,76,0.05323,0.05185,0.5,52817,2739,51448,515884,9.77
USA,b,1977,77,0.05633,0.05479,0.5,50078,2744,48707,464436,9.27
USA,b,1977,78,0.05975,0.05802,0.5,47335,2746,45962,415730,8.78
USA,b,1977,79,0.06815,0.06591,0.5,44588,2939,43119,369768,8.29
USA,b,1977,80,0.07443,0.07176,0.5,41650,2989,40155,326649,7.84
USA,b,1977,81,0.07953,0.07649,0.5,38661,2957,37182,286494,7.41
USA,b,1977,82,0.08722,0.08357,0.5,35704,2984,34212,249311,6.98
USA,b,1977,83,0.09730,0.09279,0.5,32720,3036,31202,215100,6.57
USA,b,1977,84,0.10773,0.10222,0.5,29684,3034,28167,183898,6.20
USA,b,1977,85,0.11498,0.10873,0.5,26649,2898,25201,155731,5.84
USA,b,1977,86,0.12551,0.11810,0.5,23752,2805,22349,130531,5.50
USA,b,1977,87,0.13810,0.12918,0.5,20947,2706,19594,108182,5.16
USA,b,1977,88,0.15000,0.13953,0.5,18241,2545,16968,88588,4.86
USA,b,1977,89,0.16346,0.15111,0.5,15696,2372,14510,71620,4.56
USA,b,1977,90,0.17905,0.16434,0.5,13324,2190,12229,57110,4.29
USA,b,1977,91,0.19490,0.17759,0.5,11134,1977,10145,44881,4.03
USA,b,1977,92,0.21323,0.19269,0.5,9157,1764,8275,34736,3.79
USA,b,1977,93,0.22801,0.20468,0.5,7392,1513,6636,26461,3.58
USA,b,1977,94,0.24458,0.21793,0.5,5879,1281,5239,19825,3.37
USA,b,1977,95,0.26549,0.23437,0.5,4598,1078,4059,14586,3.17
USA,b,1977,96,0.28598,0.25020,0.5,3520,881,3080,10527,2.99
USA,b,1977,97,0.30745,0.26649,0.5,2640,703,2288,7447,2.82
USA,b,1977,98,0.32986,0.28316,0.5,1936,548,1662,5159,2.66
USA,b,1977,99,0.35313,0.30014,0.5,1388,417,1180,3497,2.52
USA,b,1977,100,0.37719,0.31734,0.5,971,308,817,2318,2.39
USA,b,1977,101,0.40192,0.33467,0.5,663,222,552,1500,2.26
USA,b,1977,102,0.42723,0.35203,0.5,441,155,364,948,2.15
USA,b,1977,103,0.45299,0.36933,0.5,286,106,233,585,2.05
USA,b,1977,104,0.47905,0.38648,0.5,180,70,145,352,1.95
USA,b,1977,105,0.50529,0.40338,0.5,111,45,88,206,1.86
USA,b,1977,106,0.53154,0.41993,0.5,66,28,52,118,1.79
USA,b,1977,107,0.55767,0.43608,0.5,38,17,30,66,1.72
USA,b,1977,108,0.58353,0.45173,0.5,22,10,17,36,1.66
USA,b,1977,109,0.60897,0.46683,0.5,12,6,9,19,1.61
USA,b,1977,110+,0.63388,1.00000,1.58,6,6,10,10,1.58
USA,b,1978,0,0.01407,0.01389,0.09,100000,1389,98732,7339328,73.39
USA,b,1978,1,0.00103,0.00103,0.5,98611,102,98560,7240595,73.43
USA,b,1978,2,0.00069,0.00069,0.5,98509,68,98475,7142036,72.50
USA,b,1978,3,0.00053,0.00053,0.5,98441,52,98414,7043561,71.55
USA,b,1978,4,0.00043,0.00043,0.5,98388,42,98367,6945146,70.59
USA,b,1978,5,0.00039,0.00039,0.5,98346,38,98327,6846779,69.62
USA,b,1978,6,0.00036,0.00036,0.5,98308,36,98290,6748452,68.65
USA,b,1978,7,0.00033,0.00033,0.5,98272,32,98256,6650162,67.67
USA,b,1978,8,0.00029,0.00029,0.5,98240,29,98226,6551906,66.69
USA,b,1978,9,0.00027,0.00027,0.5,98211,27,98198,6453680,65.71
USA,b,1978,10,0.00027,0.00027,0.5,98185,27,98171,6355482,64.73
USA,b,1978,11,0.00028,0.00028,0.5,98158,27,98144,6257311,63.75
USA,b,1978,12,0.00030,0.00030,0.5,98130,29,98116,6159167,62.77
USA,b,1978,13,0.00038,0.00038,0.5,98101,38,98082,6061051,61.78
USA,b,1978,14,0.00043,0.00043,0.5,98063,42,98042,5962969,60.81
USA,b,1978,15,0.00058,0.00058,0.5,98021,57,97993,5864927,59.83
USA,b,1978,16,0.00082,0.00082,0.5,97964,80,97924,5766934,58.87
USA,b,1978,17,0.00102,0.00102,0.5,97884,100,97834,5669010,57.92
USA,b,1978,18,0.00121,0.00121,0.5,97784,118,97725,5571177,56.97
USA,b,1978,19,0.00130,0.00129,0.5,97666,126,97602,5473452,56.04
USA,b,1978,20,0.00131,0.00131,0.5,97539,127,97475,5375850,55.11
USA,b,1978,21,0.00136,0.00136,0.5,97412,133,97345,5278374,54.19
USA,b,1978,22,0.00133,0.00133,0.5,97279,129,97215,5181029,53.26
USA,b,1978,23,0.00132,0.00132,0.5,97150,128,97086,5083814,52.33
USA,b,1978,24,0.00126,0.00126,0.5,97021,122,96960,4986728,51.40
USA,b,1978,25,0.00129,0.00129,0.5,96899,125,96837,4889768,50.46
USA,b,1978,26,0.00125,0.00125,0.5,96775,121,96714,4792931,49.53
USA,b,1978,27,0.00128,0.00128,0.5,96654,124,96592,4696217,48.59
USA,b,1978,28,0.00125,0.00125,0.5,96530,121,96470,4599625,47.65
USA,b,1978,29,0.00130,0.00129,0.5,96410,125,96347,4503155,46.71
USA,b,1978,30,0.00127,0.00127,0.5,96285,122,96224,4406808,45.77
USA,b,1978,31,0.00132,0.00132,0.5,96163,127,96099,4310584,44.83
USA,b,1978,32,0.00130,0.00130,0.5,96036,125,95973,4214484,43.88
USA,b,1978,33,0.00144,0.00144,0.5,95911,138,95842,4118511,42.94
USA,b,1978,34,0.00151,0.00151,0.5,95773,145,95700,4022669,42.00
USA,b,1978,35,0.00166,0.00166,0.5,95628,159,95549,3926969,41.07
USA,b,1978,36,0.00174,0.00174,0.5,95469,166,95386,3831420,40.13
USA,b,1978,37,0.00191,0.00191,0.5,95303,182,95212,3736034,39.20
USA,b,1978,38,0.00202,0.00202,0.5,95121,192,95025,3640822,38.28
USA,b,1978,39,0.00222,0.00222,0.5,94929,211,94824,3545796,37.35
USA,b,1978,40,0.00240,0.00240,0.5,94718,227,94605,3450973,36.43
USA,b,1978,41,0.00267,0.00267,0.5,94491,252,94365,3356368,35.52
USA,b,1978,42,0.00298,0.00298,0.5,94239,281,94098,3262003,34.61
USA,b,1978,43,0.00326,0.00325,0.5,93958,306,93805,3167905,33.72
USA,b,1978,44,0.00348,0.00348,0.5,93652,326,93490,3074100,32.82
USA,b,1978,45,0.00401,0.00400,0.5,93327,373,93140,2980610,31.94
USA,b,1978,46,0.00423,0.00422,0.5,92954,392,92758,2887470,31.06
USA,b,1978,47,0.00471,0.00470,0.5,92562,435,92344,2794712,30.19
USA,b,1978,48,0.00506,0.00505,0.5,92127,465,91894,2702367,29.33
USA,b,1978,49,0.00552,0.00551,0.5,91662,505,91409,2610473,28.48
USA,b,1978,50,0.00625,0.00623,0.5,91157,568,90873,2519064,27.63
USA,b,1978,51,0.00674,0.00672,0.5,90588,608,90284,2428192,26.80
USA,b,1978,52,0.00736,0.00733,0.5,89980,660,89650,2337907,25.98
USA,b,1978,53,0.00805,0.00802,0.5,89320,716,88962,2248257,25.17
USA,b,1978,54,0.00876,0.00872,0.5,88604,773,88218,2159295,24.37
USA,b,1978,55,0.00937,0.00933,0.5,87831,820,87421,2071077,23.58
USA,b,1978,56,0.01026,0.01021,0.5,87012,888,86568,1983656,22.80
USA,b,1978,57,0.01116,0.01109,0.5,86124,955,85646,1897088,22.03
USA,b,1978,58,0.01230,0.01223,0.5,85168,1041,84647,1811442,21.27
USA,b,1978,59,0.01294,0.01286,0.5,84127,1081,83586,1726795,20.53
USA,b,1978,60,0.01437,0.01427,0.5,83045,1185,82453,1643209,19.79
USA,b,1978,61,0.01547,0.01535,0.5,81860,1257,81232,1560756,19.07
USA,b,1978,62,0.01717,0.01702,0.5,80603,1372,79917,1479525,18.36
USA,b,1978,63,0.01855,0.01838,0.5,79231,1456,78503,1399607,17.66
USA,b,1978,64,0.02006,0.01986,0.5,77775,1545,77003,1321104,16.99
USA,b,1978,65,0.02150,0.02127,0.5,76231,1621,75420,1244101,16.32
USA,b,1978,66,0.02285,0.02259,0.5,74609,1685,73767,1168681,15.66
USA,b,1978,67,0.02527,0.02495,0.5,72924,1820,72014,1094915,15.01
USA,b,1978,68,0.02696,0.02660,0.5,71104,1892,70158,1022901,14.39
USA,b,1978,69,0.02901,0.02860,0.5,69213,1979,68223,952742,13.77
USA,b,1978,70,0.03179,0.03129,0.5,67233,2104,66181,884519,13.16
USA,b,1978,71,0.03391,0.03335,0.5,65129,2172,64043,818338,12.56
USA,b,1978,72,0.03751,0.03682,0.5,62958,2318,61798,754294,11.98
USA,b,1978,73,0.03982,0.03905,0.5,60639,2368,59456,692496,11.42
USA,b,1978,74,0.04362,0.04269,0.5,58272,2488,57028,633040,10.86
USA,b,1978,75,0.04816,0.04703,0.5,55784,2624,54472,576012,10.33
USA,b,1978,76,0.05040,0.04917,0.5,53160,2614,51854,521540,9.81
USA,b,1978,77,0.05706,0.05548,0.5,50547,2804,49145,469687,9.29
USA,b,1978,78,0.06030,0.05854,0.5,47742,2795,46345,420542,8.81
USA,b,1978,79,0.06422,0.06223,0.5,44948,2797,43549,374197,8.33
USA,b,1978,80,0.07371,0.07109,0.5,42151,2997,40652,330648,7.84
USA,b,1978,81,0.08002,0.07694,0.5,39154,3013,37648,289995,7.41
USA,b,1978,82,0.08819,0.08446,0.5,36142,3053,34615,252347,6.98
USA,b,1978,83,0.09556,0.09120,0.5,33089,3018,31580,217732,6.58
USA,b,1978,84,0.10579,0.10048,0.5,30071,3021,28561,186152,6.19
USA,b,1978,85,0.11550,0.10919,0.5,27050,2954,25573,157591,5.83
USA,b,1978,86,0.12697,0.11939,0.5,24096,2877,22658,132018,5.48
USA,b,1978,87,0.13598,0.12732,0.5,21219,2702,19868,109361,5.15
USA,b,1978,88,0.15062,0.14007,0.5,18518,2594,17221,89492,4.83
USA,b,1978,89,0.16443,0.15194,0.5,15924,2419,14714,72272,4.54
USA,b,1978,90,0.18190,0.16674,0.5,13504,2252,12379,57557,4.26
USA,b,1978,91,0.19100,0.17435,0.5,11253,1962,10272,45179,4.01
USA,b,1978,92,0.21401,0.19333,0.5,9291,1796,8393,34907,3.76
USA,b,1978,93,0.23185,0.20776,0.5,7495,1557,6716,26514,3.54
USA,b,1978,94,0.24883,0.22130,0.5,5938,1314,5281,19798,3.33
USA,b,1978,95,0.26835,0.23661,0.5,4624,1094,4077,14518,3.14
USA,b,1978,96,0.28928,0.25273,0.5,3530,892,3084,10441,2.96
USA,b,1978,97,0.31122,0.26931,0.5,2638,710,2282,7358,2.79
USA,b,1978,98,0.33409,0.28627,0.5,1927,552,1651,5075,2.63
USA,b,1978,99,0.35785,0.30354,0.5,1376,418,1167,3424,2.49
USA,b,1978,100,0.38238,0.32101,0.5,958,308,804,2257,2.36
USA,b,1978,101,0.40760,0.33859,0.5,650,220,540,1453,2.23
USA,b,1978,102,0.43337,0.35619,0.5,430,153,354,913,2.12
USA,b,1978,103,0.45958,0.37370,0.5,277,104,225,559,2.02
USA,b,1978,104,0.48606,0.39103,0.5,173,68,140,334,1.92
USA,b,1978,105,0.51268,0.40807,0.5,106,43,84,194,1.84
USA,b,1978,106,0.53927,0.42475,0.5,63,27,49,110,1.76
USA,b,1978,107,0.56570,0.44097,0.5,36,16,28,61,1.69
USA,b,1978,108,0.59179,0.45667,0.5,20,9,16,33,1.63
USA,b,1978,109,0.61743,0.47178,0.5,11,5,8,17,1.59
USA,b,1978,110+,0.64246,1.00000,1.56,6,6,9,9,1.56
USA,b,1979,0,0.01353,0.01336,0.09,100000,1336,98778,7381343,73.81
USA,b,1979,1,0.00095,0.00095,0.5,98664,93,98617,7282565,73.81
USA,b,1979,2,0.00064,0.00064,0.5,98570,63,98538,7183948,72.88
USA,b,1979,3,0.00052,0.00052,0.5,98507,51,98481,7085410,71.93
USA,b,1979,4,0.00043,0.00043,0.5,98455,42,98434,6986929,70.97
USA,b,1979,5,0.00038,0.00038,0.5,98413,38,98394,6888495,70.00
USA,b,1979,6,0.00034,0.00034,0.5,98375,34,98358,6790100,69.02
USA,b,1979,7,0.00029,0.00029,0.5,98342,28,98327,6691742,68.05
USA,b,1979,8,0.00029,0.00028,0.5,98313,28,98299,6593415,67.07
USA,b,1979,9,0.00027,0.00027,0.5,98285,26,98272,6495115,66.08
USA,b,1979,10,0.00025,0.00025,0.5,98259,25,98247,6396843,65.10
USA,b,1979,11,0.00026,0.00026,0.5,98234,25,98222,6298596,64.12
USA,b,1979,12,0.00030,0.00030,0.5,98209,29,98195,6200375,63.13
USA,b,1979,13,0.00035,0.00035,0.5,98180,34,98163,6102180,62.15
USA,b,1979,14,0.00042,0.00042,0.5,98146,42,98125,6004017,61.17
USA,b,1979,15,0.00058,0.00058,0.5,98104,57,98076,5905892,60.20
USA,b,1979,16,0.00082,0.00082,0.5,98048,80,98008,5807816,59.23
USA,b,1979,17,0.00101,0.00101,0.5,97968,99,97918,5709809,58.28
USA,b,1979,18,0.00123,0.00123,0.5,97868,120,97808,5611891,57.34
USA,b,1979,19,0.00128,0.00128,0.5,97748,125,97686,5514082,56.41
USA,b,1979,20,0.00130,0.00130,0.5,97623,127,97559,5416396,55.48
USA,b,1979,21,0.00131,0.00131,0.5,97496,128,97432,5318837,54.55
USA,b,1979,22,0.00134,0.00134,0.5,97368,130,97303,5221405,53.63
USA,b,1979,23,0.00132,0.00132,0.5,97238,128,97174,5124102,52.70
USA,b,1979,24,0.00128,0.00128,0.5,97110,125,97048,5026928,51.77
USA,b,1979,25,0.00131,0.00131,0.5,96985,127,96922,4929881,50.83
USA,b,1979,26,0.00129,0.00129,0.5,96858,125,96795,4832959,49.90
USA,b,1979,27,0.00131,0.00131,0.5,96733,127,96670,4736164,48.96
USA,b,1979,28,0.00130,0.00129,0.5,96606,125,96544,4639494,48.02
USA,b,1979,29,0.00128,0.00128,0.5,96481,123,96420,4542950,47.09
USA,b,1979,30,0.00130,0.00130,0.5,96358,125,96295,4446531,46.15
USA,b,1979,31,0.00133,0.00133,0.5,96233,128,96169,4350236,45.21
USA,b,1979,32,0.00139,0.00139,0.5,96105,133,96039,4254067,44.26
USA,b,1979,33,0.00135,0.00135,0.5,95972,129,95907,4158028,43.33
USA,b,1979,34,0.00148,0.00148,0.5,95843,142,95772,4062121,42.38
USA,b,1979,35,0.00162,0.00162,0.5,95701,155,95623,3966349,41.45
USA,b,1979,36,0.00177,0.00177,0.5,95546,169,95462,3870726,40.51
USA,b,1979,37,0.00180,0.00180,0.5,95377,172,95291,3775264,39.58
USA,b,1979,38,0.00199,0.00198,0.5,95205,189,95111,3679973,38.65
USA,b,1979,39,0.00212,0.00211,0.5,95016,201,94916,3584862,37.73
USA,b,1979,40,0.00230,0.00230,0.5,94816,218,94707,3489946,36.81
USA,b,1979,41,0.00251,0.00250,0.5,94598,237,94479,3395239,35.89
USA,b,1979,42,0.00283,0.00283,0.5,94361,267,94227,3300760,34.98
USA,b,1979,43,0.00312,0.00312,0.5,94094,293,93947,3206532,34.08
USA,b,1979,44,0.00345,0.00345,0.5,93801,323,93639,3112585,33.18
USA,b,1979,45,0.00366,0.00365,0.5,93477,342,93306,3018946,32.30
USA,b,1979,46,0.00421,0.00421,0.5,93136,392,92940,2925640,31.41
USA,b,1979,47,0.00449,0.00448,0.5,92744,415,92537,2832700,30.54
USA,b,1979,48,0.00487,0.00486,0.5,92329,449,92105,2740163,29.68
USA,b,1979,49,0.00537,0.00536,0.5,91880,492,91634,2648059,28.82
USA,b,1979,50,0.00593,0.00591,0.5,91388,540,91118,2556424,27.97
USA,b,1979,51,0.00653,0.00650,0.5,90848,591,90552,2465306,27.14
USA,b,1979,52,0.00715,0.00713,0.5,90257,643,89935,2374754,26.31
USA,b,1979,53,0.00783,0.00780,0.5,89614,699,89264,2284819,25.50
USA,b,1979,54,0.00848,0.00844,0.5,88915,750,88539,2195554,24.69
USA,b,1979,55,0.00912,0.00908,0.5,88164,800,87764,2107015,23.90
USA,b,1979,56,0.00973,0.00969,0.5,87364,846,86941,2019251,23.11
USA,b,1979,57,0.01074,0.01068,0.5,86518,924,86055,1932311,22.33
USA,b,1979,58,0.01170,0.01163,0.5,85593,995,85096,1846255,21.57
USA,b,1979,59,0.01281,0.01273,0.5,84598,1077,84060,1761159,20.82
USA,b,1979,60,0.01360,0.01350,0.5,83522,1128,82958,1677099,20.08
USA,b,1979,61,0.01493,0.01482,0.5,82394,1221,81783,1594142,19.35
USA,b,1979,62,0.01659,0.01645,0.5,81173,1336,80505,1512358,18.63
USA,b,1979,63,0.01779,0.01763,0.5,79837,1407,79133,1431853,17.93
USA,b,1979,64,0.01938,0.01919,0.5,78430,1505,77677,1352720,17.25
USA,b,1979,65,0.02114,0.02092,0.5,76925,1609,76120,1275043,16.58
USA,b,1979,66,0.02222,0.02198,0.5,75315,1655,74488,1198923,15.92
USA,b,1979,67,0.02380,0.02352,0.5,73660,1733,72793,1124435,15.27
USA,b,1979,68,0.02622,0.02588,0.5,71927,1862,70996,1051642,14.62
USA,b,1979,69,0.02835,0.02796,0.5,70065,1959,69086,980646,14.00
USA,b,1979,70,0.03053,0.03007,0.5,68107,2048,67082,911560,13.38
USA,b,1979,71,0.03324,0.03269,0.5,66058,2160,64978,844477,12.78
USA,b,1979,72,0.03643,0.03578,0.5,63899,2286,62756,779499,12.20
USA,b,1979,73,0.03914,0.03839,0.5,61612,2365,60430,716743,11.63
USA,b,1979,74,0.04235,0.04147,0.5,59247,2457,58019,656313,11.08
USA,b,1979,75,0.04642,0.04536,0.5,56790,2576,55502,598295,10.54
USA,b,1979,76,0.04969,0.04848,0.5,54214,2629,52900,542792,10.01
USA,b,1979,77,0.05255,0.05120,0.5,51586,2641,50265,489892,9.50
USA,b,1979,78,0.05988,0.05814,0.5,48944,2846,47521,439627,8.98
USA,b,1979,79,0.06338,0.06144,0.5,46099,2832,44683,392106,8.51
USA,b,1979,80,0.07094,0.06851,0.5,43266,2964,41784,347423,8.03
USA,b,1979,81,0.07738,0.07450,0.5,40302,3002,38801,305639,7.58
USA,b,1979,82,0.08479,0.08135,0.5,37300,3034,35783,266838,7.15
USA,b,1979,83,0.09368,0.08949,0.5,34266,3066,32732,231055,6.74
USA,b,1979,84,0.10268,0.09766,0.5,31199,3047,29676,198323,6.36
USA,b,1979,85,0.11101,0.10518,0.5,28152,2961,26672,168647,5.99
USA,b,1979,86,0.12378,0.11657,0.5,25191,2937,23723,141976,5.64
USA,b,1979,87,0.13335,0.12502,0.5,22255,2782,20864,118253,5.31
USA,b,1979,88,0.14200,0.13258,0.5,19472,2582,18182,97389,5.00
USA,b,1979,89,0.15788,0.14633,0.5,16891,2472,15655,79208,4.69
USA,b,1979,90,0.17434,0.16036,0.5,14419,2312,13263,63553,4.41
USA,b,1979,91,0.18490,0.16925,0.5,12107,2049,11082,50290,4.15
USA,b,1979,92,0.19996,0.18179,0.5,10058,1828,9144,39207,3.90
USA,b,1979,93,0.22227,0.20004,0.5,8229,1646,7406,30064,3.65
USA,b,1979,94,0.24131,0.21533,0.5,6583,1418,5874,22657,3.44
USA,b,1979,95,0.25757,0.22818,0.5,5166,1179,4576,16783,3.25
USA,b,1979,96,0.27766,0.24381,0.5,3987,972,3501,12207,3.06
USA,b,1979,97,0.29874,0.25992,0.5,3015,784,2623,8706,2.89
USA,b,1979,98,0.32078,0.27644,0.5,2231,617,1923,6083,2.73
USA,b,1979,99,0.34371,0.29331,0.5,1614,474,1378,4160,2.58
USA,b,1979,100,0.36746,0.31042,0.5,1141,354,964,2782,2.44
USA,b,1979,101,0.39193,0.32771,0.5,787,258,658,1818,2.31
USA,b,1979,102,0.41702,0.34507,0.5,529,183,438,1160,2.19
USA,b,1979,103,0.44260,0.36240,0.5,346,126,284,723,2.09
USA,b,1979,104,0.46855,0.37962,0.5,221,84,179,439,1.99
USA,b,1979,105,0.49473,0.39662,0.5,137,54,110,260,1.90
USA,b,1979,106,0.52099,0.41332,0.5,83,34,66,150,1.82
USA,b,1979,107,0.54719,0.42964,0.5,49,21,38,85,1.75
USA,b,1979,108,0.57317,0.44550,0.5,28,12,22,47,1.68
USA,b,1979,109,0.59880,0.46083,0.5,15,7,12,25,1.63
USA,b,1979,110+,0.62393,1.00000,1.6,8,8,13,13,1.60
USA,b,1980,0,0.01294,0.01279,0.08,100000,1279,98829,7371044,73.71
USA,b,1980,1,0.00098,0.00098,0.5,98721,97,98673,7272215,73.66
USA,b,1980,2,0.00065,0.00065,0.5,98624,64,98592,7173542,72.74
USA,b,1980,3,0.00051,0.00051,0.5,98560,50,98535,7074950,71.78
USA,b,1980,4,0.00038,0.00038,0.5,98510,38,98491,6976414,70.82
USA,b,1980,5,0.00034,0.00034,0.5,98472,34,98455,6877923,69.85
USA,b,1980,6,0.00033,0.00033,0.5,98438,32,98422,6779468,68.87
USA,b,1980,7,0.00030,0.00030,0.5,98406,30,98391,6681046,67.89
USA,b,1980,8,0.00029,0.00029,0.5,98377,28,98362,6582654,66.91
USA,b,1980,9,0.00027,0.00027,0.5,98348,27,98335,6484292,65.93
USA,b,1980,10,0.00025,0.00025,0.5,98321,25,98309,6385957,64.95
USA,b,1980,11,0.00026,0.00026,0.5,98297,25,98284,6287648,63.97
USA,b,1980,12,0.00029,0.00029,0.5,98271,28,98257,6189364,62.98
USA,b,1980,13,0.00032,0.00032,0.5,98243,31,98228,6091106,62.00
USA,b,1980,14,0.00042,0.00042,0.5,98212,41,98192,5992879,61.02
USA,b,1980,15,0.00056,0.00056,0.5,98171,55,98144,5894687,60.05
USA,b,1980,16,0.00083,0.00083,0.5,98116,81,98076,5796543,59.08
USA,b,1980,17,0.00100,0.00100,0.5,98035,98,97986,5698467,58.13
USA,b,1980,18,0.00124,0.00123,0.5,97937,121,97877,5600481,57.18
USA,b,1980,19,0.00126,0.00126,0.5,97816,123,97755,5502604,56.25
USA,b,1980,20,0.00131,0.00130,0.5,97693,127,97629,5404849,55.32
USA,b,1980,21,0.00135,0.00135,0.5,97566,131,97500,5307220,54.40
USA,b,1980,22,0.00132,0.00132,0.5,97434,129,97370,5209720,53.47
USA,b,1980,23,0.00134,0.00134,0.5,97305,130,97240,5112351,52.54
USA,b,1980,24,0.00131,0.00131,0.5,97175,128,97111,5015111,51.61
USA,b,1980,25,0.00132,0.00132,0.5,97047,128,96983,4917999,50.68
USA,b,1980,26,0.00131,0.00131,0.5,96919,127,96856,4821016,49.74
USA,b,1980,27,0.00132,0.00132,0.5,96793,128,96728,4724160,48.81
USA,b,1980,28,0.00132,0.00132,0.5,96664,128,96601,4627432,47.87
USA,b,1980,29,0.00129,0.00129,0.5,96537,124,96474,4530831,46.93
USA,b,1980,30,0.00132,0.00132,0.5,96412,127,96349,4434357,45.99
USA,b,1980,31,0.00133,0.00133,0.5,96285,128,96221,4338008,45.05
USA,b,1980,32,0.00137,0.00137,0.5,96157,132,96091,4241787,44.11
USA,b,1980,33,0.00147,0.00147,0.5,96025,141,95954,4145697,43.17
USA,b,1980,34,0.00145,0.00145,0.5,95883,139,95814,4049743,42.24
USA,b,1980,35,0.00159,0.00159,0.5,95745,152,95669,3953928,41.30
USA,b,1980,36,0.00170,0.00170,0.5,95592,162,95511,3858260,40.36
